Metadata_plate_map_name,Metadata_EXPERIMENT_NAME,Metadata_DENSITY,Metadata_LINE_ID,Metadata_GENOTYPE,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Object_Count,Nuclei_ObjectSkeleton_NumberBranchEnds_CellImageSkel,Nuclei_ObjectSkeleton_NumberNonTrunkBranches_CellImageSkel,Nuclei_ObjectSkeleton_NumberTrunks_CellImageSkel,Nuclei_ObjectSkeleton_TotalObjectSkeletonLength_CellImageSkel
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,1,DELETION,BR00132672,A01,3,144,-0.95647,-0.8847799999999999,-0.7327199999999999,-0.81801
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,1,DELETION,BR00132672,A02,3,83,-0.64866,-0.46213000000000004,-0.02024,-0.61935
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,30,CONTROL,BR00132672,A03,3,128,1.037,0.84654,0.48818,1.2708
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,30,CONTROL,BR00132672,A04,3,49,-0.033716,-0.019583,0.38911999999999997,-0.29111
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,9,CONTROL,BR00132672,A05,3,171,-0.68095,-0.59527,-0.8442200000000001,-0.52909
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,9,CONTROL,BR00132672,A06,3,69,0.22528,0.27381,0.5317,-0.43013
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,26,CONTROL,BR00132672,A07,3,288,0.57158,0.45245,-1.4379,0.62822
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,26,CONTROL,BR00132672,A08,3,98,0.034723000000000004,0.05260499999999999,-1.0066,0.75335
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,4,DELETION,BR00132672,A09,3,159,0.18636,0.17019,0.69901,-0.008866299999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,4,DELETION,BR00132672,A10,3,31,-1.0316,-1.091,-0.52493,-0.6984100000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,34,DELETION,BR00132672,A11,3,69,0.9776799999999999,0.6479199999999999,-0.048977,1.3685
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,34,DELETION,BR00132672,A12,3,46,-0.8766200000000001,-0.74933,-0.35928000000000004,-0.91566
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,15,DELETION,BR00132672,A13,3,274,0.0416,0.30501999999999996,-1.0284,0.46257
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,15,DELETION,BR00132672,A14,3,170,-0.80466,-0.62772,-0.13878,-0.532
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,36,DELETION,BR00132672,A15,3,205,-0.86798,-0.79155,-0.37406,-0.7791100000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,36,DELETION,BR00132672,A16,3,78,1.0641,1.1814,0.70578,0.52764
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,2,DELETION,BR00132672,A17,3,225,0.28986,0.43096,-1.1099,0.8841899999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,2,DELETION,BR00132672,A18,3,86,1.5821,1.4102,3.3021,1.6757
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,16,DELETION,BR00132672,A19,3,419,-0.8908799999999999,-0.73474,-0.9883200000000001,-0.51803
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,16,DELETION,BR00132672,A20,3,235,0.52587,0.7496,-0.54013,0.68971
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,20,CONTROL,BR00132672,A21,3,204,3.6245,3.6551,0.49371000000000004,2.8939
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,20,CONTROL,BR00132672,A22,3,64,2.546,2.5804,1.7834,2.6079
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,12,CONTROL,BR00132672,A23,3,417,0.30746999999999997,0.70645,-0.47353999999999996,0.0018352
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,12,CONTROL,BR00132672,A24,3,59,-0.51136,-0.6160100000000001,0.32032,-0.37124
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,1,DELETION,BR00132672,B01,3,80,-1.5379,-1.3349,-1.6576,-1.4186
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,1,DELETION,BR00132672,B02,3,62,-0.38228,-0.48206000000000004,0.41095,-0.63503
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,30,CONTROL,BR00132672,B03,3,136,-0.53577,-0.52264,-0.16323,-0.30338000000000004
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,30,CONTROL,BR00132672,B04,3,69,-1.0851,-1.0594,-1.6107,-1.0434
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,9,CONTROL,BR00132672,B05,3,175,-0.88736,-0.81016,-0.7196,-0.85064
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,9,CONTROL,BR00132672,B06,3,65,-1.1684,-1.0311,0.06804299999999999,-1.2784
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,26,CONTROL,BR00132672,B07,3,210,0.5279699999999999,0.3124,0.15412,0.53955
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,26,CONTROL,BR00132672,B08,3,108,0.56504,0.95294,0.0061481,0.72832
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,4,DELETION,BR00132672,B09,3,36,-1.0829,-1.0453,-1.03,-1.0895
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,4,DELETION,BR00132672,B10,3,55,-1.7849,-1.5428,-2.9057,-1.7138
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,34,DELETION,BR00132672,B11,3,51,-0.46263000000000004,-0.36059,-0.24447,-0.7986300000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,34,DELETION,BR00132672,B12,3,66,-1.4256,-1.1458,-2.5164,-1.3853
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,15,DELETION,BR00132672,B13,3,230,-0.8368700000000001,-0.72396,-0.80388,-0.6753100000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,15,DELETION,BR00132672,B14,3,103,1.4788,1.2817,3.3203,0.62345
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,36,DELETION,BR00132672,B15,3,123,-0.21336999999999998,-0.14432999999999999,-0.3561,-0.5551699999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,36,DELETION,BR00132672,B16,3,56,-0.51639,-0.41147,-1.2604,-0.75556
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,2,DELETION,BR00132672,B17,3,127,2.6138,3.1255,1.0513,2.6667
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,2,DELETION,BR00132672,B18,3,58,0.6183,0.3197,1.1693,0.14372000000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,16,DELETION,BR00132672,B19,3,170,0.59842,0.53409,0.19432,0.80316
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,16,DELETION,BR00132672,B20,3,148,1.2181,1.4848,0.29863,1.3282
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,20,CONTROL,BR00132672,B21,3,77,1.0075,0.8457399999999999,-0.15688,1.4298
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,20,CONTROL,BR00132672,B22,3,83,-0.75576,-0.70658,-0.036957,-0.8426
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,12,CONTROL,BR00132672,B23,3,71,-0.47998999999999997,-0.5927100000000001,0.63684,-0.79637
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,12,CONTROL,BR00132672,B24,3,57,-0.6976399999999999,-0.42566000000000004,-0.69072,-0.58272
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,17,CONTROL,BR00132672,C01,3,386,-0.62375,-0.3544,-0.9955,-0.5220600000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,17,CONTROL,BR00132672,C02,3,314,-0.00083871,0.090224,-0.64002,0.20373
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,39,CONTROL,BR00132672,C03,3,277,-0.71039,-0.49077,-1.9462,-0.079105
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,39,CONTROL,BR00132672,C04,3,155,0.7448600000000001,0.62365,0.39313000000000003,1.1449
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,37,DELETION,BR00132672,C05,3,148,1.2504,1.0111,-0.8215600000000001,1.3816
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,37,DELETION,BR00132672,C06,3,91,-0.32282,-0.27341,0.0073915000000000005,-0.29495
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,42,DELETION,BR00132672,C07,3,281,-0.080097,-0.049687,-1.135,0.25903000000000004
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,42,DELETION,BR00132672,C08,3,262,0.48704,0.38056999999999996,-0.35334,0.63823
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,7,CONTROL,BR00132672,C09,3,177,1.4580000000000002,1.2252,0.32032,1.2791
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,7,CONTROL,BR00132672,C10,3,89,-0.30789,-0.29733000000000004,1.0448,-0.5385800000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,29,CONTROL,BR00132672,C11,3,305,-0.5949,-0.25834,-0.99536,-0.0095098
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,29,CONTROL,BR00132672,C12,3,116,-0.56672,-0.67988,1.4195,-0.75003
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,11,CONTROL,BR00132672,C13,3,137,1.4539,1.1682,0.27749,1.2748
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,11,CONTROL,BR00132672,C14,3,102,-0.5423899999999999,-0.52048,-0.78633,-0.5878899999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,38,DELETION,BR00132672,C15,3,103,0.9714799999999999,0.88725,-0.0061481,1.0749
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,38,DELETION,BR00132672,C16,3,59,1.1092,0.9147,0.9993700000000001,0.52549
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,43,CONTROL,BR00132672,C17,3,269,0.67072,0.79274,-0.46691000000000005,0.78123
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,43,CONTROL,BR00132672,C18,3,58,7.6129999999999995,8.8324,4.8139,5.1133
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,18,DELETION,BR00132672,C19,3,200,0.049484,0.14181,-0.40376999999999996,0.22161
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,18,DELETION,BR00132672,C20,3,110,-0.0022645,-0.076034,1.013,-0.13926
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,6,CONTROL,BR00132672,C21,3,148,1.1105,0.9905200000000001,-0.8590000000000001,1.2827
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,6,CONTROL,BR00132672,C22,3,74,0.093852,-0.03815,0.79338,-0.23021
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,29,CONTROL,BR00132672,C23,3,320,0.1279,1.0188,-0.26727,0.081059
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,29,CONTROL,BR00132672,C24,3,148,-0.64346,-0.6412,1.0921,-0.8272299999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,17,CONTROL,BR00132672,D01,3,241,0.033968,0.063479,-0.71863,0.092833
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,17,CONTROL,BR00132672,D02,3,76,-1.0272,-0.9162100000000001,-0.9695299999999999,-1.0824
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,39,CONTROL,BR00132672,D03,3,249,-0.33104,-0.27713000000000004,-0.88028,-0.12777
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,39,CONTROL,BR00132672,D04,3,132,-0.57477,-0.6039399999999999,0.12122999999999999,-0.91627
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,37,DELETION,BR00132672,D05,3,213,0.00083871,0.003978499999999999,-0.7770699999999999,0.12568
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,37,DELETION,BR00132672,D06,3,59,-1.6784,-1.4589,-2.3727,-1.6380000000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,42,DELETION,BR00132672,D07,3,346,-0.46413999999999994,-0.34326,-0.84104,-0.20171
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,42,DELETION,BR00132672,D08,3,162,0.74368,0.76657,0.6414,0.38225
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,7,CONTROL,BR00132672,D09,3,97,-1.1881,-1.0932,-0.95419,-1.2112
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,7,CONTROL,BR00132672,D10,3,68,-1.2795,-1.202,-1.5245,-1.2218
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,29,CONTROL,BR00132672,D11,3,208,-1.0824,-0.8859299999999999,0.24074,-1.0306
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,29,CONTROL,BR00132672,D12,3,131,-1.1520000000000001,-1.0383,0.7276100000000001,-1.2151
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,11,CONTROL,BR00132672,D13,3,87,-1.3112,-1.1724,-0.91896,-1.3379
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,11,CONTROL,BR00132672,D14,3,65,-1.1981,-1.1392,-0.54828,-1.2481
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,38,DELETION,BR00132672,D15,3,88,0.15499000000000002,-0.046681,0.1526,-0.27249
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,38,DELETION,BR00132672,D16,3,87,-0.99303,-0.89238,-0.80774,-0.9930399999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,43,CONTROL,BR00132672,D17,3,132,2.7089,2.8373,1.3877,1.9641
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,43,CONTROL,BR00132672,D18,3,102,3.1027,3.4597,1.9633,2.3795
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,18,DELETION,BR00132672,D19,3,133,0.83125,1.0619,0.67705,0.68161
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,18,DELETION,BR00132672,D20,3,111,-0.6599,-0.5646399999999999,0.2022,-0.74917
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,6,CONTROL,BR00132672,D21,3,62,-0.45533999999999997,-0.57905,-0.94839,-0.6572899999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,6,CONTROL,BR00132672,D22,3,86,-0.84341,-0.77342,-0.4571,-0.90979
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,29,CONTROL,BR00132672,D23,3,143,1.7532,2.0664,1.7105,1.1123
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,29,CONTROL,BR00132672,D24,3,123,2.4576,3.7903,0.87945,1.6528
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,27,CONTROL,BR00132672,E01,3,191,-0.58768,-0.47229,-0.98182,-0.4634
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,27,CONTROL,BR00132672,E02,3,232,-0.31653000000000003,-0.07263,-0.73632,-0.10151
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,41,CONTROL,BR00132672,E03,3,82,1.5265,1.4701,0.40764,0.98716
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,41,CONTROL,BR00132672,E04,3,106,0.69965,0.65783,1.7374,0.16851
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,32,CONTROL,BR00132672,E05,3,135,0.13579000000000002,0.124,0.12635,-0.0081036
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,32,CONTROL,BR00132672,E06,3,146,-0.35259,-0.48578000000000005,0.4524,-0.3767
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,46,CONTROL,BR00132672,E07,3,436,-0.31334,0.39542,-0.86425,0.01206
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,46,CONTROL,BR00132672,E08,3,201,0.95085,1.004,1.5544,0.71092
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,1,DELETION,BR00132672,E09,3,149,0.1747,0.12479000000000001,0.28343,0.083348
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,1,DELETION,BR00132672,E10,3,74,0.74897,0.89791,1.1107,0.32576
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,33,DELETION,BR00132672,E11,3,266,1.1903,1.1508,-1.7642,1.1943
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,33,DELETION,BR00132672,E12,3,84,2.0626,2.0117,1.4206,1.5539
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,14,CONTROL,BR00132672,E13,3,402,0.41525,0.8260299999999999,-1.5457,1.0084
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,14,CONTROL,BR00132672,E14,3,136,1.6745,1.7269,1.4114,1.1964
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,9,CONTROL,BR00132672,E15,3,106,3.6746,2.9217,-0.17857,2.9952
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,9,CONTROL,BR00132672,E16,3,105,2.2561,2.3442,1.8384,1.5484
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,23,DELETION,BR00132672,E17,3,522,-0.63381,-0.41045,-0.9479799999999999,-0.2857
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,23,DELETION,BR00132672,E18,3,222,-0.32743,-0.08377000000000001,-0.4513,-0.23538
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,22,CONTROL,BR00132672,E19,3,375,-0.42396999999999996,-0.15118,-2.4485,0.21613000000000002
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,22,CONTROL,BR00132672,E20,3,137,0.93105,1.0572,0.32792,0.6794600000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,3,CONTROL,BR00132672,E21,3,260,1.7955,2.4483,0.34975,1.8785
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,3,CONTROL,BR00132672,E22,3,89,-0.21454,-0.38919000000000004,2.0539,-0.52108
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,28,CONTROL,BR00132672,E23,3,259,2.3669,2.4684,-1.2417,3.0917
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,28,CONTROL,BR00132672,E24,3,99,5.9968,6.6575,0.47713,5.0961
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,27,CONTROL,BR00132672,F01,3,187,-0.60823,-0.45647,-1.4118,-0.10775
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,27,CONTROL,BR00132672,F02,3,69,-1.2091,-1.1049,-0.3894,-1.2348
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,41,CONTROL,BR00132672,F03,3,107,-1.085,-1.0433,-0.14348,-1.0336
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,41,CONTROL,BR00132672,F04,3,62,-1.0371,-0.81502,-1.8843,-1.0277
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,32,CONTROL,BR00132672,F05,3,131,-0.33505999999999997,-0.40351,-0.55906,-0.36225
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,32,CONTROL,BR00132672,F06,3,119,-1.2565,-1.1241,-1.452,-1.232
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,46,CONTROL,BR00132672,F07,3,248,0.79359,0.9464,1.7591,0.52668
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,46,CONTROL,BR00132672,F08,3,166,0.23811,0.14928,1.2032,0.24377
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,1,DELETION,BR00132672,F09,3,106,-0.45718000000000003,-0.41726,-0.12635,-0.5643699999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,1,DELETION,BR00132672,F10,3,66,-1.6263,-1.4619,-1.7,-1.5942
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,33,DELETION,BR00132672,F11,3,156,-0.7004100000000001,-0.6834600000000001,-0.32156,-0.7964399999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,33,DELETION,BR00132672,F12,3,124,0.66409,0.78063,1.2577,0.3322
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,14,CONTROL,BR00132672,F13,3,147,0.38505,0.19755999999999999,-0.14665999999999998,0.12650999999999998
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,14,CONTROL,BR00132672,F14,3,96,-1.0115,-1.0085,-0.20979,-1.2212
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,9,CONTROL,BR00132672,F15,3,114,-0.040594,-0.16007000000000002,-0.14540999999999998,-0.29044000000000003
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,9,CONTROL,BR00132672,F16,3,87,0.0095613,-0.067723,0.8279200000000001,0.048836000000000004
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,23,DELETION,BR00132672,F17,3,226,0.19525,0.08368099999999999,-0.20883000000000002,0.14277
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,23,DELETION,BR00132672,F18,3,106,2.9839,2.7847,1.19,2.1979
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,22,CONTROL,BR00132672,F19,3,170,1.7667,1.6426,-0.016924,1.8161
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,22,CONTROL,BR00132672,F20,3,108,1.3299,1.0749,0.24916999999999997,1.0422
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,3,CONTROL,BR00132672,F21,3,130,-0.53996,-0.5818399999999999,0.6100399999999999,-0.6684
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,3,CONTROL,BR00132672,F22,3,85,-0.7760600000000001,-0.85083,-0.48832,-1.0222
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,28,CONTROL,BR00132672,F23,3,154,2.3058,2.0011,0.40833,2.3335
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,28,CONTROL,BR00132672,F24,3,109,2.224,1.9351,-0.011812999999999999,2.5936
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,5,CONTROL,BR00132672,G01,3,122,-0.40669,-0.34856,-0.50159,-0.080464
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,5,CONTROL,BR00132672,G02,3,59,-0.46297,-0.54484,-0.28854,-0.57693
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,35,DELETION,BR00132672,G03,3,145,-0.1669,-0.25361,-0.72195,-0.09314299999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,35,DELETION,BR00132672,G04,3,97,-0.35377,-0.39639,0.7551100000000001,-0.45343999999999995
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,13,DELETION,BR00132672,G05,3,464,-0.94573,-0.5914699999999999,-2.0792,-0.42467
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,13,DELETION,BR00132672,G06,3,189,0.1825,0.17678,-0.094431,0.44183999999999996
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,19,CONTROL,BR00132672,G07,3,175,1.8608,1.3873,0.069977,1.6333
