Metadata_plate_map_name,Metadata_EXPERIMENT_NAME,Metadata_DENSITY,Metadata_LINE_ID,Metadata_GENOTYPE,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Object_Count,Nuclei_ObjectSkeleton_NumberBranchEnds_CellImageSkel,Nuclei_ObjectSkeleton_NumberNonTrunkBranches_CellImageSkel,Nuclei_ObjectSkeleton_NumberTrunks_CellImageSkel,Nuclei_ObjectSkeleton_TotalObjectSkeletonLength_CellImageSkel
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,12,CONTROL,BR00132673,J11,3,196,0.49405,0.60209,0.65125,0.23292
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,12,CONTROL,BR00132673,J12,3,113,2.9219,3.995,2.0362,2.0211
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,47,DELETION,BR00132673,J13,3,451,-1.0011,-0.88403,-0.97657,-0.84354
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,47,DELETION,BR00132673,J14,3,293,0.0039825,-0.12485999999999998,0.24155,0.30571
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,5,CONTROL,BR00132673,J15,3,157,0.89594,1.2121,1.5516,0.68813
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,5,CONTROL,BR00132673,J16,3,58,7.5435,9.7651,1.8737,6.7703
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,40,CONTROL,BR00132673,J17,3,176,2.0259,2.6833,0.9092899999999999,1.9778
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,40,CONTROL,BR00132673,J18,3,206,0.28169,0.17127,0.89976,-0.20825
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,27,CONTROL,BR00132673,J19,3,241,0.67161,0.62972,-0.18623,1.006
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,27,CONTROL,BR00132673,J20,3,240,-0.2662,-0.12854000000000002,-0.99572,-0.00050133
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,42,DELETION,BR00132673,J21,3,266,0.32716,0.3971,0.11215,0.39174000000000003
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,42,DELETION,BR00132673,J22,3,234,-0.17997,-0.27809,0.1138,0.11079000000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,19,CONTROL,BR00132673,J23,3,217,0.95609,1.1725,0.052063,1.6336
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,19,CONTROL,BR00132673,J24,3,187,0.38235,0.31166,1.1208,0.23192
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,6,CONTROL,BR00132673,K01,3,439,-1.2491,-1.0586,-1.6513,-1.2273
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,6,CONTROL,BR00132673,K02,3,144,-0.042616,-0.20931,1.1499,-0.39214
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,40,CONTROL,BR00132673,K03,3,271,-0.10533,-0.22628,0.23271,-0.4148
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,40,CONTROL,BR00132673,K04,3,277,-1.1266,-1.0257,0.56745,-1.4732
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,41,CONTROL,BR00132673,K05,3,246,-0.24706999999999998,-0.032976,0.27266,-0.39936
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,41,CONTROL,BR00132673,K06,3,108,0.53796,0.8701200000000001,0.7336,0.099564
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,2,DELETION,BR00132673,K07,3,664,-1.3284,-1.1656,-0.8037,-1.4271
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,2,DELETION,BR00132673,K08,3,209,0.73332,0.93106,0.9793799999999999,0.78238
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,26,CONTROL,BR00132673,K09,3,523,-1.1622,-0.9281799999999999,-1.3,-1.0706
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,26,CONTROL,BR00132673,K10,3,316,-0.70209,-0.69225,-0.59564,-0.88118
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,48,DELETION,BR00132673,K11,3,372,-0.40155,-0.28285,-1.767,0.051437000000000004
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,48,DELETION,BR00132673,K12,3,129,1.6645,1.9548,1.2497,1.6286
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,39,CONTROL,BR00132673,K13,3,614,-1.8125,-1.4483,-2.0057,-1.8283
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,39,CONTROL,BR00132673,K14,2,169,0.09097100000000001,-0.098901,-0.11982999999999999,0.24034
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,48,DELETION,BR00132673,K15,3,243,0.16735999999999998,0.055885000000000004,-0.8718600000000001,0.9768899999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,48,DELETION,BR00132673,K16,3,66,2.5951,2.3753,1.9276,2.3239
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,30,CONTROL,BR00132673,K17,3,389,-0.46407,-0.38079,-1.3854,-0.061664
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,30,CONTROL,BR00132673,K18,3,184,1.3183,1.3583,0.26255,1.239
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,8,DELETION,BR00132673,K19,3,431,-0.54178,-0.45423,-1.3302,-0.13606
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,8,DELETION,BR00132673,K20,3,126,-0.20744,-0.38528,-0.047008,0.09776
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,46,CONTROL,BR00132673,K21,3,758,-1.4046,-1.1945,-1.0997,-1.4059
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,46,CONTROL,BR00132673,K22,3,224,0.92624,0.70594,0.67294,1.025
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,32,CONTROL,BR00132673,K23,3,328,-0.79378,-0.70996,-0.7499399999999999,-0.47657
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,32,CONTROL,BR00132673,K24,3,142,1.0398,1.1711,0.58913,1.0717
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,6,CONTROL,BR00132673,L01,3,138,-0.1461,-0.26163000000000003,0.67994,-0.36225999999999997
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,6,CONTROL,BR00132673,L02,3,104,0.034149,0.31647,-0.5894199999999999,0.47255
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,40,CONTROL,BR00132673,L03,3,139,-0.024867,-0.036144,0.50464,-0.25859
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,40,CONTROL,BR00132673,L04,3,199,-0.34911,-0.08377000000000001,1.0856,-0.6905100000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,41,CONTROL,BR00132673,L05,3,111,0.4292,0.71765,0.69539,0.091543
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,41,CONTROL,BR00132673,L06,3,151,-0.16685999999999998,0.032637,0.88051,-0.64441
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,2,DELETION,BR00132673,L07,3,167,0.6077,0.82221,0.72135,0.6863199999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,2,DELETION,BR00132673,L08,3,197,0.31337,0.48922,0.6954899999999999,0.5886600000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,26,CONTROL,BR00132673,L09,3,398,-0.78895,-0.72087,-1.1936,-0.6029
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,26,CONTROL,BR00132673,L10,3,435,-0.8561799999999999,-0.67005,-1.167,-0.93994
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,48,DELETION,BR00132673,L11,3,116,0.11669000000000002,-0.12639,-0.35569,0.37129
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,48,DELETION,BR00132673,L12,3,110,2.1223,2.4619,1.4297,1.5506
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,39,CONTROL,BR00132673,L13,3,367,-0.8533,-0.6691699999999999,-0.5305,-0.81272
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,39,CONTROL,BR00132673,L14,3,269,0.5385800000000001,0.71185,-0.16776,0.44187
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,48,DELETION,BR00132673,L15,3,146,1.6135,1.7854,0.017256999999999998,1.1209
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,48,DELETION,BR00132673,L16,3,85,4.2791,5.1438,1.0398,3.2407
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,30,CONTROL,BR00132673,L17,3,223,0.8299,1.0515,-0.085411,1.1251
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,30,CONTROL,BR00132673,L18,3,122,1.67,2.1318,0.050702,1.6962
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,8,DELETION,BR00132673,L19,3,216,0.64859,0.73001,-0.48627,0.50584
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,8,DELETION,BR00132673,L20,3,144,0.060177,-0.18457,0.8731200000000001,-0.18118
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,46,CONTROL,BR00132673,L21,3,423,-0.8546799999999999,-0.73982,0.59817,-0.8344
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,46,CONTROL,BR00132673,L22,3,248,-0.27599,0.14197,0.60478,-0.083923
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,32,CONTROL,BR00132673,L23,3,176,0.14334000000000002,0.13479000000000002,-0.53799,0.5493600000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,32,CONTROL,BR00132673,L24,3,90,2.2163,2.8425,-0.22609,3.3406
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,14,CONTROL,BR00132673,M01,3,878,-1.8572,-1.4989,-2.3256,-1.9153
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,14,CONTROL,BR00132673,M02,3,163,0.28759,0.7431300000000001,-0.30796,0.073094
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,36,DELETION,BR00132673,M03,3,539,-0.9211600000000001,-0.75362,-1.3098,-0.90935
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,36,DELETION,BR00132673,M04,3,157,0.86521,1.0662,0.096397,0.43325
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,43,CONTROL,BR00132673,M05,3,347,0.45768000000000003,0.33171999999999996,0.21306999999999998,0.44688999999999995
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,43,CONTROL,BR00132673,M06,3,170,1.8821,1.8439,1.3257,1.5897
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,16,DELETION,BR00132673,M07,3,786,-1.5998,-1.3222,-1.1102,-1.6829
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,16,DELETION,BR00132673,M08,3,180,0.17489000000000002,0.37439,0.14665999999999998,0.29929
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,45,DELETION,BR00132673,M09,3,319,-0.31085999999999997,-0.21251,-2.1508,0.20464000000000002
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,45,DELETION,BR00132673,M10,3,156,0.86772,0.90159,-0.044091000000000005,0.67489
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,4,DELETION,BR00132673,M11,3,272,0.014143000000000001,0.23528000000000002,-0.77035,0.31835
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,4,DELETION,BR00132673,M12,3,156,-0.49995,-0.53642,0.26750999999999997,-1.1222
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,25,CONTROL,BR00132673,M13,3,657,-1.5517,-1.2487,-1.9124,-1.4239
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,25,CONTROL,BR00132673,M14,3,352,-0.47831,-0.51473,-1.234,-0.4519
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,34,DELETION,BR00132673,M15,3,195,0.9194,0.9112100000000001,0.63648,0.83111
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,34,DELETION,BR00132673,M16,3,79,1.7947,1.8168,1.2319,1.5348
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,44,DELETION,BR00132673,M17,3,402,-0.36391999999999997,-0.25256,-2.1188,0.00050133
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,44,DELETION,BR00132673,M18,3,141,2.6865,2.6830000000000003,0.84405,2.9878
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,15,DELETION,BR00132673,M19,3,585,-1.2649,-1.0171,-0.9224100000000001,-0.87923
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,15,DELETION,BR00132673,M20,3,249,0.5775899999999999,0.26602,0.62821,0.7174
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,37,DELETION,BR00132673,M21,3,72,0.48131999999999997,1.1804,0.1034,3.3943
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,37,DELETION,BR00132673,M22,3,129,2.6611,2.9739999999999998,0.47333000000000003,3.2535
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,7,CONTROL,BR00132673,M23,3,373,-0.13243,0.080631,-1.3332,0.44147
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,7,CONTROL,BR00132673,M24,3,116,2.3248,2.9675,0.24778000000000003,2.7376
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,14,CONTROL,BR00132673,N01,3,324,-0.69512,-0.61626,-0.5717300000000001,-0.8214600000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,14,CONTROL,BR00132673,N02,3,191,0.35325,1.0005,1.2681,-0.042613
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,36,DELETION,BR00132673,N03,3,257,-0.10402,0.022993,0.2155,-0.38311999999999996
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,36,DELETION,BR00132673,N04,3,122,1.2741,2.3128,1.3736,0.63098
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,43,CONTROL,BR00132673,N05,3,205,1.0836,0.7307100000000001,0.82052,0.74568
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,43,CONTROL,BR00132673,N06,3,155,1.0779,0.9605,2.605,0.51527
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,16,DELETION,BR00132673,N07,3,202,-0.73288,-0.7799,0.6695300000000001,-0.8308700000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,16,DELETION,BR00132673,N08,3,179,0.5212100000000001,1.0656,0.051674,0.34822
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,45,DELETION,BR00132673,N09,3,158,1.9086,1.9494,0.10583,1.5442
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,45,DELETION,BR00132673,N10,3,105,3.0254,3.4763,1.3759,2.2104
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,4,DELETION,BR00132673,N11,3,115,0.5908899999999999,1.0882,1.1068,0.19702
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,4,DELETION,BR00132673,N12,3,108,0.50076,1.1075,0.8145899999999999,-0.17376
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,25,CONTROL,BR00132673,N13,3,436,-0.47712,-0.40796,-1.4841,-0.43866000000000005
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,25,CONTROL,BR00132673,N14,3,413,-0.28364,-0.29953,-0.65232,-0.33639
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,34,DELETION,BR00132673,N15,3,61,4.1173,4.9614,1.6207,2.9742
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,34,DELETION,BR00132673,N16,3,70,4.4058,5.1594,1.9222,3.583
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,44,DELETION,BR00132673,N17,3,117,2.8401,2.6041,0.40051,2.7187
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,44,DELETION,BR00132673,N18,3,86,3.5688,4.3069999999999995,1.3966,3.0219
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,15,DELETION,BR00132673,N19,3,344,-0.078051,-0.23284000000000002,0.11350999999999999,0.023964
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,15,DELETION,BR00132673,N20,3,251,0.75784,0.51888,0.72505,0.99354
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,37,DELETION,BR00132673,N21,3,332,-0.75402,-0.6191399999999999,-0.42599,-0.6544399999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,37,DELETION,BR00132673,N22,3,231,0.4817,0.5931,0.7302,0.16614
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,7,CONTROL,BR00132673,N23,3,251,-0.016463,0.15425,-0.40993999999999997,-0.015941999999999998
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,7,CONTROL,BR00132673,N24,3,128,1.7963,2.0215,0.78367,1.6964
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,10,CONTROL,BR00132673,O01,3,214,-0.8558100000000001,-0.58077,0.23494,-1.3983
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,10,CONTROL,BR00132673,O02,3,295,-0.35175,-0.31766,0.44183,-0.4146
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,25,CONTROL,BR00132673,O03,3,423,-0.92009,-0.78841,-1.7416,-0.64962
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,25,CONTROL,BR00132673,O04,3,268,-0.27693,-0.11485,-0.72213,-0.18158
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,8,DELETION,BR00132673,O05,3,325,0.075919,0.13785,-0.8284,0.3015
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,8,DELETION,BR00132673,O06,3,190,1.1055,1.1988,-0.20733000000000001,0.7892
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,31,CONTROL,BR00132673,O07,3,582,-1.6285,-1.2329,-2.1682,-1.2004
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,31,CONTROL,BR00132673,O08,3,183,1.3703,1.6287,0.22336999999999999,1.3198
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,18,DELETION,BR00132673,O09,3,293,0.33399999999999996,0.22891,-0.17651,0.27262
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,18,DELETION,BR00132673,O10,3,168,0.74762,0.61747,0.77862,0.23331999999999997
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,21,CONTROL,BR00132673,O11,3,231,0.7220300000000001,0.50568,-0.583,0.8934700000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,21,CONTROL,BR00132673,O12,3,123,3.3979,3.639,1.0592,2.7586
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,3,CONTROL,BR00132673,O13,3,329,-0.24488000000000001,-0.12775,-0.44436000000000003,-0.36467
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,3,CONTROL,BR00132673,O14,3,76,3.8194,5.8868,2.0238,3.2509
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,23,DELETION,BR00132673,O15,3,663,-1.1249,-0.92037,-0.35424,-1.2166
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,23,DELETION,BR00132673,O16,3,239,1.1585,1.5399,0.083661,0.5662
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,33,DELETION,BR00132673,O17,3,415,-1.2527,-0.9868600000000001,-2.2744,-1.0169
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,33,DELETION,BR00132673,O18,3,142,4.0477,4.3304,1.2739,3.4779
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,13,DELETION,BR00132673,O19,3,384,-0.5784100000000001,-0.49113999999999997,-0.75062,-0.29147
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,13,DELETION,BR00132673,O20,3,183,-0.25184,-0.1674,-0.75412,0.11520999999999999
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,35,DELETION,BR00132673,O21,2,113,2.151,1.778,-0.79447,1.9852
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,35,DELETION,BR00132673,O22,3,91,2.4066,3.0812,2.7,2.0798
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,22,CONTROL,BR00132673,O23,3,588,-1.4643,-1.1279,-2.0803,-1.1008
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,22,CONTROL,BR00132673,O24,3,325,-0.48333000000000004,-0.42368999999999996,-0.75353,-0.68911
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,10,CONTROL,BR00132673,P01,3,233,-0.70196,-0.45453999999999994,-0.046911,-0.83993
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,10,CONTROL,BR00132673,P02,3,171,0.10966,0.68538,0.22425,0.52289
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,25,CONTROL,BR00132673,P03,3,399,-0.5350699999999999,-0.52225,-0.88936,-0.43806000000000006
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,25,CONTROL,BR00132673,P04,3,301,-0.6378,-0.5826,-0.74653,-0.48238000000000003
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,8,DELETION,BR00132673,P05,3,176,0.9910899999999999,0.61705,0.37903000000000003,0.46092
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,8,DELETION,BR00132673,P06,3,117,1.0181,0.98856,0.61655,0.51326
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,31,CONTROL,BR00132673,P07,3,131,2.0536,1.4683,0.022799,2.1191
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,31,CONTROL,BR00132673,P08,3,178,1.3481,1.0625,0.059452,1.1119
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,18,DELETION,BR00132673,P09,3,157,0.06425399999999999,0.12197999999999999,1.7436,-0.55718
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,18,DELETION,BR00132673,P10,3,151,0.6331,0.7205600000000001,0.88051,-0.19883
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,21,CONTROL,BR00132673,P11,3,92,3.5656,3.4987,2.0855,3.0382
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,21,CONTROL,BR00132673,P12,3,102,2.8160000000000003,2.8932,1.2647,2.4318
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,3,CONTROL,BR00132673,P13,3,92,2.2792,2.8816,1.6628,1.5055
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,3,CONTROL,BR00132673,P14,3,64,3.5064,4.4037,2.1508,3.1571
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,23,DELETION,BR00132673,P15,3,334,-0.9062899999999999,-0.78977,0.20606999999999998,-1.0182
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,23,DELETION,BR00132673,P16,3,311,0.2366,0.38214000000000004,0.64153,-0.23131
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,33,DELETION,BR00132673,P17,3,210,0.61792,0.7424,0.13965999999999998,0.6642600000000001
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,33,DELETION,BR00132673,P18,3,106,2.5539,2.1959999999999997,1.919,2.8573
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,13,DELETION,BR00132673,P19,3,225,0.61315,0.57285,0.46526000000000006,0.85156
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,13,DELETION,BR00132673,P20,3,193,-0.1392,0.3191,-0.033299,-0.0085226
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,35,DELETION,BR00132673,P21,3,89,1.8611,1.9587,1.6324,1.5723
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,35,DELETION,BR00132673,P22,3,62,6.8718,9.7113,0.93019,6.131
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,22,CONTROL,BR00132673,P23,3,189,1.3363,1.3357,0.33878,1.4654
NCP_2022_03_03_METADATA,2022_03_03_NCP_NEURONS_2,3500,22,CONTROL,BR00132673,P24,3,144,1.031,1.1205,0.77181,1.3312
